Z: 1, X: 1051, Y: 1952
Z: 736, X: 1298, Y: 1894
Z: 737, X: 1300, Y: 1894
Z: 738, X: 1300, Y: 1894
Z: 739, X: 1300, Y: 1895
Z: 740, X: 1300, Y: 1895
Z: 741, X: 1300, Y: 1895
Z: 742, X: 1300, Y: 1895
Z: 743, X: 1300, Y: 1895
Z: 744, X: 1300, Y: 1895
Z: 745, X: 1300, Y: 1894
Z: 746, X: 1300, Y: 1893
Z: 747, X: 1300, Y: 1892
Z: 748, X: 1300, Y: 1892
Z: 749, X: 1300, Y: 1891
Z: 750, X: 1299, Y: 1890
Z: 751, X: 1298, Y: 1890
Z: 752, X: 1297, Y: 1890
Z: 753, X: 1293, Y: 1888
Z: 754, X: 1292, Y: 1888
Z: 755, X: 1292, Y: 1887
Z: 756, X: 1291, Y: 1885
Z: 757, X: 1291, Y: 1884
Z: 758, X: 1291, Y: 1883
Z: 759, X: 1290, Y: 1883
Z: 760, X: 1290, Y: 1883
Z: 761, X: 1290, Y: 1883
Z: 762, X: 1290, Y: 1883
Z: 763, X: 1290, Y: 1882
Z: 764, X: 1290, Y: 1882
Z: 765, X: 1290, Y: 1882
Z: 766, X: 1290, Y: 1882
Z: 767, X: 1291, Y: 1882
Z: 768, X: 1291, Y: 1882
Z: 769, X: 1291, Y: 1882
Z: 770, X: 1291, Y: 1878
Z: 771, X: 1291, Y: 1877
Z: 772, X: 1291, Y: 1876
Z: 773, X: 1291, Y: 1875
Z: 774, X: 1291, Y: 1873
Z: 775, X: 1290, Y: 1872
Z: 776, X: 1290, Y: 1871
Z: 777, X: 1290, Y: 1870
Z: 778, X: 1290, Y: 1870
Z: 779, X: 1290, Y: 1870
Z: 780, X: 1290, Y: 1869
Z: 781, X: 1290, Y: 1868
Z: 782, X: 1290, Y: 1868
Z: 783, X: 1290, Y: 1867
Z: 784, X: 1290, Y: 1867
Z: 785, X: 1290, Y: 1867
Z: 786, X: 1290, Y: 1866
Z: 787, X: 1290, Y: 1865
Z: 788, X: 1290, Y: 1865
Z: 789, X: 1290, Y: 1865
Z: 790, X: 1290, Y: 1865
Z: 791, X: 1290, Y: 1864
Z: 792, X: 1290, Y: 1863
Z: 793, X: 1290, Y: 1863
Z: 794, X: 1291, Y: 1864
Z: 795, X: 1296, Y: 1865
Z: 796, X: 1298, Y: 1867
Z: 797, X: 1301, Y: 1869
Z: 798, X: 1302, Y: 1870
Z: 799, X: 1302, Y: 1871
Z: 800, X: 1302, Y: 1872
Z: 801, X: 1301, Y: 1871
Z: 802, X: 1301, Y: 1870
Z: 803, X: 1301, Y: 1869
Z: 804, X: 1301, Y: 1868
Z: 805, X: 1301, Y: 1867
Z: 806, X: 1302, Y: 1867
Z: 807, X: 1302, Y: 1867
Z: 808, X: 1302, Y: 1867
Z: 809, X: 1302, Y: 1867
Z: 810, X: 1304, Y: 1866
Z: 811, X: 1304, Y: 1865
Z: 812, X: 1306, Y: 1864
Z: 813, X: 1310, Y: 1860
Z: 814, X: 1310, Y: 1860
Z: 815, X: 1310, Y: 1860
Z: 816, X: 1310, Y: 1860
Z: 817, X: 1322, Y: 1854
Z: 818, X: 1322, Y: 1854
Z: 819, X: 1324, Y: 1853
Z: 820, X: 1325, Y: 1853
Z: 821, X: 1325, Y: 1853
Z: 822, X: 1325, Y: 1853
Z: 823, X: 1325, Y: 1853
Z: 824, X: 1326, Y: 1853
Z: 825, X: 1329, Y: 1853
Z: 826, X: 1331, Y: 1852
Z: 827, X: 1331, Y: 1851
Z: 828, X: 1332, Y: 1851
Z: 829, X: 1333, Y: 1851
Z: 830, X: 1335, Y: 1849
Z: 831, X: 1338, Y: 1848
Z: 832, X: 1340, Y: 1847
Z: 833, X: 1350, Y: 1843
Z: 834, X: 1350, Y: 1842
Z: 835, X: 1351, Y: 1842
Z: 836, X: 1351, Y: 1842
Z: 837, X: 1351, Y: 1842
Z: 838, X: 1351, Y: 1842
Z: 839, X: 1351, Y: 1841
Z: 840, X: 1351, Y: 1841
Z: 841, X: 1351, Y: 1840
Z: 842, X: 1352, Y: 1839
Z: 843, X: 1352, Y: 1838
Z: 844, X: 1353, Y: 1836
Z: 845, X: 1354, Y: 1835
Z: 846, X: 1355, Y: 1834
Z: 847, X: 1355, Y: 1834
Z: 848, X: 1355, Y: 1833
Z: 849, X: 1357, Y: 1830
Z: 850, X: 1358, Y: 1829
Z: 851, X: 1358, Y: 1829
Z: 852, X: 1359, Y: 1828
Z: 853, X: 1360, Y: 1827
Z: 854, X: 1363, Y: 1824
Z: 855, X: 1366, Y: 1822
Z: 856, X: 1368, Y: 1820
Z: 857, X: 1370, Y: 1816
Z: 858, X: 1373, Y: 1811
Z: 859, X: 1374, Y: 1808
Z: 860, X: 1374, Y: 1807
Z: 861, X: 1374, Y: 1807
Z: 862, X: 1374, Y: 1805
Z: 863, X: 1374, Y: 1805
Z: 864, X: 1374, Y: 1805
Z: 865, X: 1375, Y: 1795
Z: 866, X: 1375, Y: 1794
Z: 867, X: 1376, Y: 1790
Z: 868, X: 1377, Y: 1789
Z: 869, X: 1378, Y: 1787
Z: 870, X: 1378, Y: 1787
Z: 871, X: 1378, Y: 1786
Z: 872, X: 1378, Y: 1785
Z: 873, X: 1378, Y: 1784
Z: 874, X: 1379, Y: 1784
Z: 875, X: 1379, Y: 1783
Z: 876, X: 1379, Y: 1783
Z: 877, X: 1379, Y: 1782
Z: 878, X: 1379, Y: 1782
Z: 879, X: 1379, Y: 1782
Z: 880, X: 1379, Y: 1781
Z: 881, X: 1377, Y: 1779
Z: 882, X: 1377, Y: 1778
Z: 883, X: 1376, Y: 1777
Z: 884, X: 1376, Y: 1777
Z: 885, X: 1376, Y: 1777
Z: 886, X: 1376, Y: 1777
Z: 887, X: 1376, Y: 1777
Z: 888, X: 1376, Y: 1777
Z: 889, X: 1376, Y: 1777
Z: 890, X: 1376, Y: 1776
Z: 891, X: 1375, Y: 1773
Z: 892, X: 1374, Y: 1771
Z: 893, X: 1373, Y: 1770
Z: 894, X: 1372, Y: 1769
Z: 895, X: 1371, Y: 1768
Z: 896, X: 1371, Y: 1766
Z: 897, X: 1370, Y: 1761
Z: 898, X: 1370, Y: 1760
Z: 899, X: 1370, Y: 1759
Z: 900, X: 1370, Y: 1759
Z: 901, X: 1370, Y: 1758
Z: 902, X: 1370, Y: 1758
Z: 903, X: 1370, Y: 1757
Z: 904, X: 1370, Y: 1757
Z: 905, X: 1370, Y: 1756
Z: 906, X: 1370, Y: 1756
Z: 907, X: 1370, Y: 1756
Z: 908, X: 1370, Y: 1755
Z: 909, X: 1370, Y: 1755
Z: 910, X: 1370, Y: 1754
Z: 911, X: 1370, Y: 1753
Z: 912, X: 1370, Y: 1752
Z: 913, X: 1370, Y: 1752
Z: 914, X: 1608, Y: 1522
Z: 915, X: 1594, Y: 1532
Z: 916, X: 1594, Y: 1532
Z: 917, X: 1594, Y: 1532
Z: 918, X: 1599, Y: 1530
Z: 919, X: 1600, Y: 1529
Z: 920, X: 1601, Y: 1527
Z: 921, X: 1601, Y: 1524
Z: 922, X: 1601, Y: 1524
Z: 923, X: 1601, Y: 1523
Z: 924, X: 1601, Y: 1523
Z: 925, X: 1603, Y: 1520
Z: 926, X: 1605, Y: 1517
Z: 927, X: 1605, Y: 1517
Z: 928, X: 1605, Y: 1516
Z: 929, X: 1607, Y: 1511
Z: 930, X: 1607, Y: 1511
Z: 931, X: 1608, Y: 1510
Z: 932, X: 1608, Y: 1510
Z: 933, X: 1608, Y: 1510
Z: 934, X: 1608, Y: 1510
Z: 935, X: 1608, Y: 1510
Z: 936, X: 1608, Y: 1510
Z: 937, X: 1608, Y: 1510
Z: 938, X: 1608, Y: 1510
Z: 939, X: 1606, Y: 1510
Z: 940, X: 1604, Y: 1510
Z: 941, X: 1603, Y: 1509
Z: 942, X: 1602, Y: 1507
Z: 943, X: 1602, Y: 1507
Z: 944, X: 1602, Y: 1507
Z: 945, X: 1602, Y: 1507
Z: 946, X: 1602, Y: 1507
Z: 947, X: 1602, Y: 1507
Z: 948, X: 1602, Y: 1507
Z: 949, X: 1602, Y: 1507
Z: 950, X: 1602, Y: 1507
Z: 951, X: 1602, Y: 1507
Z: 952, X: 1602, Y: 1507
Z: 953, X: 1602, Y: 1507
Z: 954, X: 1601, Y: 1506
Z: 955, X: 1598, Y: 1506
Z: 956, X: 1596, Y: 1504
Z: 957, X: 1595, Y: 1503
Z: 958, X: 1595, Y: 1503
Z: 959, X: 1594, Y: 1503
Z: 960, X: 1594, Y: 1503
Z: 961, X: 1595, Y: 1499
Z: 962, X: 1595, Y: 1499
Z: 963, X: 1595, Y: 1499
Z: 964, X: 1596, Y: 1499
Z: 965, X: 1596, Y: 1499
Z: 966, X: 1596, Y: 1499
Z: 967, X: 1596, Y: 1500
Z: 968, X: 1596, Y: 1500
Z: 969, X: 1596, Y: 1500
Z: 970, X: 1596, Y: 1500
Z: 971, X: 1596, Y: 1500
Z: 972, X: 1596, Y: 1500
Z: 973, X: 1596, Y: 1500
Z: 974, X: 1596, Y: 1500
Z: 975, X: 1596, Y: 1500
Z: 976, X: 1596, Y: 1500
Z: 977, X: 1596, Y: 1500
Z: 978, X: 1596, Y: 1500
Z: 979, X: 1596, Y: 1500
Z: 980, X: 1595, Y: 1500
Z: 981, X: 1594, Y: 1500
Z: 982, X: 1591, Y: 1499
Z: 983, X: 1589, Y: 1497
Z: 984, X: 1586, Y: 1495
Z: 985, X: 1584, Y: 1494
Z: 986, X: 1584, Y: 1494
Z: 987, X: 1584, Y: 1494
Z: 988, X: 1584, Y: 1494
Z: 989, X: 1584, Y: 1494
Z: 990, X: 1584, Y: 1495
Z: 991, X: 1584, Y: 1495
Z: 992, X: 1584, Y: 1495
Z: 993, X: 1584, Y: 1495
Z: 994, X: 1572, Y: 1495
Z: 995, X: 1571, Y: 1495
Z: 996, X: 1570, Y: 1495
Z: 997, X: 1571, Y: 1495
Z: 998, X: 1571, Y: 1496
Z: 999, X: 1571, Y: 1498
Z: 1000, X: 1571, Y: 1500
Z: 1001, X: 1570, Y: 1503
Z: 1002, X: 1569, Y: 1504
Z: 1003, X: 1569, Y: 1504
Z: 1004, X: 1569, Y: 1504
Z: 1005, X: 1569, Y: 1504
Z: 1006, X: 1569, Y: 1504
Z: 1007, X: 1569, Y: 1505
Z: 1008, X: 1568, Y: 1505
Z: 1009, X: 1568, Y: 1505
Z: 1010, X: 1569, Y: 1504
Z: 1011, X: 1569, Y: 1504
Z: 1012, X: 1569, Y: 1504
Z: 1013, X: 1569, Y: 1504
Z: 1014, X: 1569, Y: 1504
Z: 1015, X: 1569, Y: 1504
Z: 1016, X: 1569, Y: 1504
Z: 1017, X: 1569, Y: 1505
Z: 1018, X: 1568, Y: 1505
Z: 1019, X: 1568, Y: 1505
Z: 1020, X: 1568, Y: 1505
Z: 1021, X: 1568, Y: 1505
Z: 1022, X: 1568, Y: 1504
Z: 1023, X: 1570, Y: 1502
Z: 1024, X: 1572, Y: 1500
Z: 1025, X: 1587, Y: 1483
Z: 1026, X: 1587, Y: 1483
Z: 1027, X: 1587, Y: 1483
Z: 1028, X: 1587, Y: 1483
Z: 1029, X: 1587, Y: 1483
Z: 1030, X: 1587, Y: 1483
Z: 1031, X: 1587, Y: 1483
Z: 1032, X: 1587, Y: 1483
Z: 1033, X: 1587, Y: 1483
Z: 1034, X: 1587, Y: 1483
Z: 1035, X: 1587, Y: 1483
Z: 1036, X: 1587, Y: 1482
Z: 1037, X: 1589, Y: 1481
Z: 1038, X: 1589, Y: 1481
Z: 1039, X: 1588, Y: 1482
Z: 1040, X: 1586, Y: 1483
Z: 1041, X: 1585, Y: 1484
Z: 1042, X: 1585, Y: 1484
Z: 1043, X: 1585, Y: 1484
Z: 1044, X: 1585, Y: 1484
Z: 1045, X: 1585, Y: 1484
Z: 1046, X: 1584, Y: 1484
Z: 1047, X: 1583, Y: 1484
Z: 1048, X: 1583, Y: 1483
Z: 1049, X: 1583, Y: 1483
Z: 1050, X: 1582, Y: 1482
Z: 1051, X: 1582, Y: 1481
Z: 1052, X: 1582, Y: 1480
Z: 1053, X: 1582, Y: 1480
Z: 1054, X: 1581, Y: 1479
Z: 1055, X: 1581, Y: 1479
Z: 1056, X: 1581, Y: 1478
Z: 1057, X: 1578, Y: 1476
Z: 1058, X: 1577, Y: 1476
Z: 1059, X: 1577, Y: 1475
Z: 1060, X: 1576, Y: 1475
Z: 1061, X: 1576, Y: 1474
Z: 1062, X: 1575, Y: 1474
Z: 1063, X: 1575, Y: 1473
Z: 1064, X: 1575, Y: 1473
Z: 1065, X: 1574, Y: 1473
Z: 1066, X: 1573, Y: 1472
Z: 1067, X: 1572, Y: 1471
Z: 1068, X: 1570, Y: 1470
Z: 1069, X: 1567, Y: 1470
Z: 1070, X: 1562, Y: 1469
Z: 1071, X: 1559, Y: 1467
Z: 1072, X: 1557, Y: 1465
Z: 1073, X: 1548, Y: 1460
Z: 1074, X: 1548, Y: 1460
Z: 1075, X: 1548, Y: 1460
Z: 1076, X: 1548, Y: 1460
Z: 1077, X: 1548, Y: 1460
Z: 1078, X: 1548, Y: 1460
Z: 1079, X: 1548, Y: 1460
Z: 1080, X: 1548, Y: 1460
Z: 1081, X: 1548, Y: 1461
Z: 1082, X: 1548, Y: 1461
Z: 1083, X: 1548, Y: 1462
Z: 1084, X: 1548, Y: 1462
Z: 1085, X: 1548, Y: 1462
Z: 1086, X: 1548, Y: 1462
Z: 1087, X: 1548, Y: 1462
Z: 1088, X: 1544, Y: 1462
Z: 1089, X: 1537, Y: 1454
Z: 1090, X: 1538, Y: 1453
Z: 1091, X: 1540, Y: 1451
Z: 1092, X: 1541, Y: 1450
Z: 1093, X: 1541, Y: 1450
Z: 1094, X: 1541, Y: 1448
Z: 1095, X: 1543, Y: 1442
Z: 1096, X: 1544, Y: 1438
Z: 1097, X: 1544, Y: 1437
Z: 1098, X: 1544, Y: 1437
Z: 1099, X: 1544, Y: 1437
Z: 1100, X: 1544, Y: 1437
Z: 1101, X: 1546, Y: 1432
Z: 1102, X: 1549, Y: 1426
Z: 1103, X: 1552, Y: 1422
Z: 1104, X: 1554, Y: 1420
Z: 1105, X: 1558, Y: 1407
Z: 1106, X: 1559, Y: 1404
Z: 1107, X: 1560, Y: 1402
Z: 1108, X: 1560, Y: 1402
Z: 1109, X: 1560, Y: 1402
Z: 1110, X: 1560, Y: 1402
Z: 1111, X: 1560, Y: 1402
Z: 1112, X: 1560, Y: 1402
Z: 1113, X: 1560, Y: 1402
Z: 1114, X: 1560, Y: 1401
Z: 1115, X: 1562, Y: 1398
Z: 1116, X: 1564, Y: 1395
Z: 1117, X: 1566, Y: 1392
Z: 1118, X: 1568, Y: 1390
Z: 1119, X: 1569, Y: 1389
Z: 1120, X: 1571, Y: 1386
Z: 1121, X: 1575, Y: 1381
Z: 1122, X: 1576, Y: 1378
Z: 1123, X: 1577, Y: 1377
Z: 1124, X: 1579, Y: 1376
Z: 1125, X: 1581, Y: 1374
Z: 1126, X: 1587, Y: 1368
Z: 1127, X: 1587, Y: 1368
Z: 1128, X: 1587, Y: 1368
Z: 1129, X: 1587, Y: 1368
Z: 1130, X: 1587, Y: 1368
Z: 1131, X: 1587, Y: 1368
Z: 1132, X: 1589, Y: 1365
Z: 1133, X: 1590, Y: 1363
Z: 1134, X: 1591, Y: 1361
Z: 1135, X: 1592, Y: 1359
Z: 1136, X: 1594, Y: 1356
Z: 1137, X: 1602, Y: 1342
Z: 1138, X: 1602, Y: 1341
Z: 1139, X: 1602, Y: 1341
Z: 1140, X: 1602, Y: 1342
Z: 1141, X: 1602, Y: 1342
Z: 1142, X: 1602, Y: 1344
Z: 1143, X: 1602, Y: 1344
Z: 1144, X: 1602, Y: 1344
Z: 1145, X: 1602, Y: 1344
Z: 1146, X: 1602, Y: 1344
Z: 1147, X: 1602, Y: 1344
Z: 1148, X: 1602, Y: 1344
Z: 1149, X: 1604, Y: 1342
Z: 1150, X: 1606, Y: 1338
Z: 1151, X: 1606, Y: 1336
Z: 1152, X: 1605, Y: 1334
Z: 1153, X: 1593, Y: 1329
Z: 1154, X: 1593, Y: 1329
Z: 1155, X: 1593, Y: 1329
Z: 1156, X: 1593, Y: 1329
Z: 1157, X: 1593, Y: 1329
Z: 1158, X: 1592, Y: 1330
Z: 1159, X: 1590, Y: 1330
Z: 1160, X: 1588, Y: 1331
Z: 1161, X: 1585, Y: 1332
Z: 1162, X: 1580, Y: 1332
Z: 1163, X: 1577, Y: 1329
Z: 1164, X: 1577, Y: 1327
Z: 1165, X: 1579, Y: 1324
Z: 1166, X: 1581, Y: 1322
Z: 1167, X: 1581, Y: 1321
Z: 1168, X: 1580, Y: 1320
Z: 1169, X: 1580, Y: 1320
Z: 1170, X: 1580, Y: 1320
Z: 1171, X: 1580, Y: 1320
Z: 1172, X: 1580, Y: 1320
Z: 1173, X: 1580, Y: 1320
Z: 1174, X: 1580, Y: 1320
Z: 1175, X: 1580, Y: 1320
Z: 1176, X: 1579, Y: 1320
Z: 1177, X: 1579, Y: 1320
Z: 1178, X: 1578, Y: 1320
Z: 1179, X: 1578, Y: 1320
Z: 1180, X: 1577, Y: 1319
Z: 1181, X: 1576, Y: 1319
Z: 1182, X: 1575, Y: 1317
Z: 1183, X: 1572, Y: 1315
Z: 1184, X: 1571, Y: 1314
Z: 1185, X: 1568, Y: 1313
Z: 1186, X: 1568, Y: 1312
Z: 1187, X: 1568, Y: 1312
Z: 1188, X: 1567, Y: 1312
Z: 1189, X: 1567, Y: 1312
Z: 1190, X: 1567, Y: 1312
Z: 1191, X: 1567, Y: 1312
Z: 1192, X: 1567, Y: 1312
Z: 1193, X: 1565, Y: 1312
Z: 1194, X: 1562, Y: 1312
Z: 1195, X: 1561, Y: 1311
Z: 1196, X: 1560, Y: 1311
Z: 1197, X: 1559, Y: 1311
Z: 1198, X: 1558, Y: 1311
Z: 1199, X: 1556, Y: 1311
Z: 1200, X: 1555, Y: 1311
Z: 1201, X: 1559, Y: 1312
Z: 1202, X: 1559, Y: 1312
Z: 1203, X: 1559, Y: 1312
Z: 1204, X: 1559, Y: 1312
Z: 1205, X: 1559, Y: 1312
Z: 1206, X: 1559, Y: 1312
Z: 1207, X: 1559, Y: 1312
Z: 1208, X: 1558, Y: 1312
Z: 1209, X: 1555, Y: 1312
Z: 1210, X: 1551, Y: 1312
Z: 1211, X: 1547, Y: 1313
Z: 1212, X: 1544, Y: 1314
Z: 1213, X: 1543, Y: 1314
Z: 1214, X: 1542, Y: 1314
Z: 1215, X: 1541, Y: 1314
Z: 1216, X: 1541, Y: 1314
Z: 1217, X: 1540, Y: 1314
Z: 1218, X: 1540, Y: 1314
Z: 1219, X: 1541, Y: 1312
Z: 1220, X: 1544, Y: 1310
Z: 1221, X: 1545, Y: 1309
Z: 1222, X: 1545, Y: 1309
Z: 1223, X: 1545, Y: 1308
Z: 1224, X: 1545, Y: 1307
Z: 1225, X: 1545, Y: 1306
Z: 1226, X: 1545, Y: 1305
Z: 1227, X: 1545, Y: 1305
Z: 1228, X: 1545, Y: 1305
Z: 1229, X: 1545, Y: 1305
Z: 1230, X: 1545, Y: 1305
Z: 1231, X: 1545, Y: 1305
Z: 1232, X: 1545, Y: 1305
Z: 1233, X: 1545, Y: 1300
Z: 1234, X: 1545, Y: 1300
Z: 1235, X: 1544, Y: 1300
Z: 1236, X: 1542, Y: 1300
Z: 1237, X: 1541, Y: 1300
Z: 1238, X: 1539, Y: 1300
Z: 1239, X: 1537, Y: 1298
Z: 1240, X: 1534, Y: 1296
Z: 1241, X: 1533, Y: 1295
Z: 1242, X: 1533, Y: 1295
Z: 1243, X: 1533, Y: 1295
Z: 1244, X: 1533, Y: 1295
Z: 1245, X: 1532, Y: 1296
Z: 1246, X: 1531, Y: 1296
Z: 1247, X: 1529, Y: 1296
Z: 1248, X: 1529, Y: 1296
Z: 1249, X: 1529, Y: 1296
Z: 1250, X: 1529, Y: 1296
Z: 1251, X: 1529, Y: 1296
Z: 1252, X: 1529, Y: 1296
Z: 1253, X: 1529, Y: 1296
Z: 1254, X: 1529, Y: 1296
Z: 1255, X: 1529, Y: 1296
Z: 1256, X: 1529, Y: 1294
Z: 1257, X: 1529, Y: 1293
Z: 1258, X: 1531, Y: 1293
Z: 1259, X: 1531, Y: 1293
Z: 1260, X: 1531, Y: 1293
Z: 1261, X: 1531, Y: 1293
Z: 1262, X: 1531, Y: 1293
Z: 1263, X: 1531, Y: 1293
Z: 1264, X: 1531, Y: 1293
Z: 1265, X: 1531, Y: 1293
Z: 1266, X: 1528, Y: 1286
Z: 1267, X: 1528, Y: 1286
Z: 1268, X: 1528, Y: 1284
Z: 1269, X: 1528, Y: 1284
Z: 1270, X: 1528, Y: 1284
Z: 1271, X: 1528, Y: 1284
Z: 1272, X: 1528, Y: 1284
Z: 1273, X: 1528, Y: 1284
Z: 1274, X: 1528, Y: 1284
Z: 1275, X: 1528, Y: 1284
Z: 1276, X: 1527, Y: 1284
Z: 1277, X: 1525, Y: 1283
Z: 1278, X: 1522, Y: 1281
Z: 1279, X: 1521, Y: 1281
Z: 1280, X: 1521, Y: 1281
Z: 1281, X: 1518, Y: 1284
Z: 1282, X: 1518, Y: 1284
Z: 1283, X: 1518, Y: 1284
Z: 1284, X: 1518, Y: 1284
Z: 1285, X: 1519, Y: 1284
Z: 1286, X: 1520, Y: 1284
Z: 1287, X: 1521, Y: 1284
Z: 1288, X: 1521, Y: 1284
Z: 1289, X: 1521, Y: 1284
Z: 1290, X: 1521, Y: 1284
Z: 1291, X: 1521, Y: 1284
Z: 1292, X: 1521, Y: 1284
Z: 1293, X: 1521, Y: 1284
Z: 1294, X: 1520, Y: 1284
Z: 1295, X: 1520, Y: 1284
Z: 1296, X: 1520, Y: 1285
Z: 1297, X: 1518, Y: 1285
Z: 1298, X: 1517, Y: 1285
Z: 1299, X: 1516, Y: 1285
Z: 1300, X: 1515, Y: 1286
Z: 1301, X: 1514, Y: 1286
Z: 1302, X: 1513, Y: 1286
Z: 1303, X: 1512, Y: 1286
Z: 1304, X: 1512, Y: 1287
Z: 1305, X: 1512, Y: 1287
Z: 1306, X: 1512, Y: 1287
Z: 1307, X: 1512, Y: 1286
Z: 1308, X: 1515, Y: 1283
Z: 1309, X: 1517, Y: 1281
Z: 1310, X: 1519, Y: 1279
Z: 1311, X: 1521, Y: 1278
Z: 1312, X: 1524, Y: 1275
Z: 1313, X: 1528, Y: 1270
Z: 1314, X: 1528, Y: 1269
Z: 1315, X: 1529, Y: 1269
Z: 1316, X: 1529, Y: 1269
Z: 1317, X: 1530, Y: 1271
Z: 1318, X: 1530, Y: 1271
Z: 1319, X: 1530, Y: 1271
Z: 1320, X: 1530, Y: 1271
Z: 1321, X: 1530, Y: 1271
Z: 1322, X: 1530, Y: 1271
Z: 1323, X: 1530, Y: 1271
Z: 1324, X: 1530, Y: 1271
Z: 1325, X: 1530, Y: 1271
Z: 1326, X: 1530, Y: 1270
Z: 1327, X: 1532, Y: 1266
Z: 1328, X: 1532, Y: 1266
Z: 1329, X: 1532, Y: 1264
Z: 1330, X: 1532, Y: 1263
Z: 1331, X: 1532, Y: 1262
Z: 1332, X: 1532, Y: 1260
Z: 1333, X: 1532, Y: 1258
Z: 1334, X: 1532, Y: 1257
Z: 1335, X: 1532, Y: 1255
Z: 1336, X: 1532, Y: 1252
Z: 1337, X: 1532, Y: 1250
Z: 1338, X: 1532, Y: 1249
Z: 1339, X: 1532, Y: 1248
Z: 1340, X: 1532, Y: 1247
Z: 1341, X: 1532, Y: 1247
Z: 1342, X: 1531, Y: 1246
Z: 1343, X: 1531, Y: 1244
Z: 1344, X: 1530, Y: 1243
Z: 1345, X: 1530, Y: 1233
Z: 1346, X: 1530, Y: 1228
Z: 1347, X: 1530, Y: 1228
Z: 1348, X: 1530, Y: 1228
Z: 1349, X: 1530, Y: 1228
Z: 1350, X: 1530, Y: 1228
Z: 1351, X: 1530, Y: 1226
Z: 1352, X: 1530, Y: 1225
Z: 1353, X: 1530, Y: 1224
Z: 1354, X: 1530, Y: 1222
Z: 1355, X: 1530, Y: 1219
Z: 1356, X: 1529, Y: 1216
Z: 1357, X: 1526, Y: 1213
Z: 1358, X: 1524, Y: 1211
Z: 1359, X: 1523, Y: 1208
Z: 1360, X: 1519, Y: 1205
Z: 1361, X: 1509, Y: 1199
Z: 1362, X: 1505, Y: 1198
Z: 1363, X: 1504, Y: 1198
Z: 1364, X: 1504, Y: 1198
Z: 1365, X: 1504, Y: 1198
Z: 1366, X: 1500, Y: 1195
Z: 1367, X: 1491, Y: 1190
Z: 1368, X: 1490, Y: 1189
Z: 1369, X: 1490, Y: 1188
Z: 1370, X: 1490, Y: 1187
Z: 1371, X: 1489, Y: 1186
Z: 1372, X: 1487, Y: 1185
Z: 1373, X: 1486, Y: 1184
Z: 1374, X: 1485, Y: 1183
Z: 1375, X: 1483, Y: 1181
Z: 1376, X: 1482, Y: 1180
Z: 1377, X: 1478, Y: 1174
Z: 1378, X: 1478, Y: 1173
Z: 1379, X: 1478, Y: 1173
Z: 1380, X: 1478, Y: 1173
Z: 1381, X: 1478, Y: 1173
Z: 1382, X: 1478, Y: 1173
Z: 1383, X: 1478, Y: 1173
Z: 1384, X: 1478, Y: 1173
Z: 1385, X: 1478, Y: 1173
Z: 1386, X: 1478, Y: 1172
Z: 1387, X: 1477, Y: 1172
Z: 1388, X: 1476, Y: 1171
Z: 1389, X: 1476, Y: 1171
Z: 1390, X: 1476, Y: 1170
Z: 1391, X: 1476, Y: 1170
Z: 1392, X: 1476, Y: 1170
Z: 1393, X: 1479, Y: 1168
Z: 1394, X: 1480, Y: 1168
Z: 1395, X: 1480, Y: 1168
Z: 1396, X: 1481, Y: 1168
Z: 1397, X: 1481, Y: 1168
Z: 1398, X: 1482, Y: 1168
Z: 1399, X: 1485, Y: 1166
Z: 1400, X: 1487, Y: 1165
Z: 1401, X: 1488, Y: 1164
Z: 1402, X: 1489, Y: 1163
Z: 1403, X: 1492, Y: 1161
Z: 1404, X: 1492, Y: 1160
Z: 1405, X: 1492, Y: 1159
Z: 1406, X: 1492, Y: 1159
Z: 1407, X: 1492, Y: 1159
Z: 1408, X: 1492, Y: 1160
Z: 1409, X: 1492, Y: 1160
Z: 1410, X: 1492, Y: 1160
Z: 1411, X: 1492, Y: 1160
Z: 1412, X: 1492, Y: 1160
Z: 1413, X: 1492, Y: 1160
Z: 1414, X: 1492, Y: 1160
Z: 1415, X: 1492, Y: 1160
Z: 1416, X: 1492, Y: 1160
Z: 1417, X: 1492, Y: 1160
Z: 1418, X: 1493, Y: 1160
Z: 1419, X: 1493, Y: 1160
Z: 1420, X: 1493, Y: 1160
Z: 1421, X: 1493, Y: 1160
Z: 1422, X: 1493, Y: 1160
Z: 1423, X: 1493, Y: 1160
Z: 1424, X: 1493, Y: 1160
Z: 1425, X: 1492, Y: 1160
Z: 1426, X: 1492, Y: 1160
Z: 1427, X: 1492, Y: 1160
Z: 1428, X: 1492, Y: 1159
Z: 1429, X: 1492, Y: 1159
Z: 1430, X: 1492, Y: 1159
Z: 1431, X: 1492, Y: 1159
Z: 1432, X: 1492, Y: 1159
Z: 1433, X: 1492, Y: 1159
Z: 1434, X: 1492, Y: 1159
Z: 1435, X: 1492, Y: 1159
Z: 1436, X: 1492, Y: 1157
Z: 1437, X: 1492, Y: 1156
Z: 1438, X: 1492, Y: 1156
Z: 1439, X: 1492, Y: 1156
Z: 1440, X: 1492, Y: 1156
Z: 1441, X: 1492, Y: 1156
Z: 1442, X: 1493, Y: 1156
Z: 1443, X: 1493, Y: 1156
Z: 1444, X: 1493, Y: 1156
Z: 1445, X: 1493, Y: 1156
Z: 1446, X: 1493, Y: 1156
Z: 1447, X: 1493, Y: 1156
